"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"593","RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI",FALSE,0,NA,2017-09-01 02:37:41,FALSE,NA,"903446735422451714",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JessicaWNKY",12,TRUE,FALSE,NA,NA
"594","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 02:34:33,FALSE,NA,"903445948163964928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dah1776",31,TRUE,FALSE,NA,NA
"595","RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI",FALSE,0,NA,2017-09-01 02:34:17,FALSE,NA,"903445880564535298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peachybug",12,TRUE,FALSE,NA,NA
"596","RT @NASAHurricane: Satellite Animation Shows Tropical Depression Harvey Moving Inland  
NOAA's GOES East satellite imagery  Aug. 29 to 31.…",FALSE,0,NA,2017-09-01 02:34:03,FALSE,NA,"903445819692593153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Martinacuna1965",53,TRUE,FALSE,NA,NA
"597","RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI",FALSE,0,NA,2017-09-01 02:32:20,FALSE,NA,"903445390103638016",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kymesonet",12,TRUE,FALSE,NA,NA
"598","RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI",FALSE,0,NA,2017-09-01 02:32:20,FALSE,NA,"903445389541560321",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mlgriffinWX1",12,TRUE,FALSE,NA,NA
"599","RT @RT_America: Houston officials have announced that city is returning to normal as Tropical Depression Harvey leaves Texas https://t.co/M…",FALSE,0,NA,2017-09-01 02:31:27,FALSE,NA,"903445164429000704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","swargcoming",5,TRUE,FALSE,NA,NA
"600","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 02:31:20,FALSE,NA,"903445135463030784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","swargcoming",31,TRUE,FALSE,NA,NA
"601","RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI",FALSE,0,NA,2017-09-01 02:30:33,FALSE,NA,"903444941786972160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tornadolarkin",12,TRUE,FALSE,NA,NA
"602","RT @OldLinePatriot: Donald Trump donates $1M to Hurricane Harvey relief https://t.co/VTPx9qhED4 via @upi",FALSE,0,NA,2017-09-01 02:30:32,FALSE,NA,"903444937693429760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skyjones55",5,TRUE,FALSE,NA,NA
"603","Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/pv9dpTCmK1 https://t.co/0zmGbFRgv8",FALSE,1,NA,2017-09-01 02:30:19,FALSE,NA,"903444879992377348",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","MyNBC5",0,FALSE,FALSE,NA,NA
"604","Tracking the Tropics update for 8/31/2017: Harvey a tropical depression,... https://t.co/fotsAa5umO via @YouTube",FALSE,0,NA,2017-09-01 02:30:08,FALSE,NA,"903444833225895936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reinapomba",0,FALSE,FALSE,NA,NA
"605","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 02:29:18,FALSE,NA,"903444626048155648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Moiale7",31,TRUE,FALSE,NA,NA
"606","RT @StacyJacobsonTV: not a bad turnout despite tropical depression rain and wind. #harvey https://t.co/btO0JWlMng",FALSE,0,NA,2017-09-01 02:28:19,FALSE,NA,"903444378697568256",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","3onyourside",3,TRUE,FALSE,NA,NA
"607","RT @NWSLittleRock: The latest surface map at 22 UTC. Tropical Depression Harvey is located over northern Mississippi, moving NE at 20 MPH.…",FALSE,0,NA,2017-09-01 02:27:03,FALSE,NA,"903444060475727873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DamonCPoole2",2,TRUE,FALSE,NA,NA
"608","RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI",FALSE,0,NA,2017-09-01 02:26:14,FALSE,NA,"903443854422134784",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","potenspuella",12,TRUE,FALSE,NA,NA
"609","RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI",FALSE,0,NA,2017-09-01 02:25:25,FALSE,NA,"903443647714217984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnBersotjr",12,TRUE,FALSE,NA,NA
"610","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 46: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-09-01 02:24:47,FALSE,NA,"903443486883676162",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","DiChristine",40,TRUE,FALSE,NA,NA
"611","RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI",FALSE,0,NA,2017-09-01 02:24:29,FALSE,NA,"903443410979348482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5899Kpb",12,TRUE,FALSE,NA,NA
"612","RT @NWSLouisville: Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI",FALSE,0,NA,2017-09-01 02:24:05,FALSE,NA,"903443312778076160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OutlawCountryKY",12,TRUE,FALSE,NA,NA
"613","Heavy rain from tropical depression Harvey moving in overnight. #kywx #inwx https://t.co/Aws01yN6DI",FALSE,10,NA,2017-09-01 02:23:57,FALSE,NA,"903443278011539456",NA,"<a href=""https://nwschat.weather.gov/nwsbotfaq.php"" rel=""nofollow"">NWSBot</a>","NWSLouisville",12,FALSE,FALSE,NA,NA
"614","Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/LCU6UexDMt https://t.co/0UdYYrGMRG",FALSE,4,NA,2017-09-01 02:23:40,FALSE,NA,"903443205580091392",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","WMUR9",0,FALSE,FALSE,NA,NA
"615","RT @OldLinePatriot: Donald Trump donates $1M to Hurricane Harvey relief https://t.co/VTPx9qhED4 via @upi",FALSE,0,NA,2017-09-01 02:22:22,FALSE,NA,"903442880760610816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OldLinePatriot",5,TRUE,FALSE,NA,NA
"616","RT @RT_America: Houston officials have announced that city is returning to normal as Tropical Depression Harvey leaves Texas https://t.co/M…",FALSE,0,NA,2017-09-01 02:21:45,FALSE,NA,"903442723792982017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","simopagliarinI",5,TRUE,FALSE,NA,NA
"617","RT @koat7news: Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/KV5wzbndJG https://t.co/EzZspMSzyr",FALSE,0,NA,2017-09-01 02:21:29,FALSE,NA,"903442657459945472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Redskin_girlnm",1,TRUE,FALSE,NA,NA
"618","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 02:20:16,FALSE,NA,"903442351648980992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RealCacheFlow",31,TRUE,FALSE,NA,NA
"619","not a bad turnout despite tropical depression rain and wind. #harvey https://t.co/btO0JWlMng",FALSE,9,NA,2017-09-01 02:19:41,FALSE,NA,"903442204336812035",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StacyJacobsonTV",3,FALSE,FALSE,NA,NA
"620","The Latest: Harvey may be downgraded to tropical depression https://t.co/wFJ7ZmvRTz https://t.co/SUCkRpsejb",FALSE,0,NA,2017-09-01 02:19:08,FALSE,NA,"903442065522122752",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GoodvibrasCom",0,FALSE,FALSE,NA,NA
"621","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 46: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-09-01 02:16:29,FALSE,NA,"903441399957389312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","News_National",40,TRUE,FALSE,NA,NA
"622","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 02:15:37,FALSE,NA,"903441182080032768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SLYR123",31,TRUE,FALSE,NA,NA
"623","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 02:15:20,FALSE,NA,"903441108331446272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","olhowling_husky",31,TRUE,FALSE,NA,NA
"624","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 02:15:08,FALSE,NA,"903441058855395328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RemyKyd",31,TRUE,FALSE,NA,NA
"625","RT @RT_America: Houston officials have announced that city is returning to normal as Tropical Depression Harvey leaves Texas https://t.co/M…",FALSE,0,NA,2017-09-01 02:14:27,FALSE,NA,"903440889111912448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RemyKyd",5,TRUE,FALSE,NA,NA
"626","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 02:13:30,FALSE,NA,"903440649428533249",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","miriamroiz",31,TRUE,FALSE,NA,NA
"627","RT @breaks_dj: @thehill Trump is jealous that Tropical Depression Harvey has been more damaging to Americans so he’s doing what he can to c…",FALSE,0,NA,2017-09-01 02:13:09,FALSE,NA,"903440562023432192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TimmieTadpole",27,TRUE,FALSE,NA,NA
"628","Houston officials have announced that city is returning to normal as Tropical Depression Harvey leaves Texas https://t.co/Mbp7VjaWry",FALSE,4,"RT_America",2017-09-01 02:13:00,FALSE,"903428992493084672","903440524022923265","115754870","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT_America",5,FALSE,FALSE,NA,NA
"629","RT @foxandfriends: FOX NEWS ALERT: Tropical Storm #Irma forms in the Atlantic as #Harvey becomes a tropical depression | @JaniceDean https:…",FALSE,0,NA,2017-09-01 02:12:58,FALSE,NA,"903440512799014912",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","beldandolo",128,TRUE,FALSE,NA,NA
"630","RT @breaks_dj: @thehill Trump is jealous that Tropical Depression Harvey has been more damaging to Americans so he’s doing what he can to c…",FALSE,0,NA,2017-09-01 02:12:54,FALSE,NA,"903440498425307137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrumpfsterDiver",27,TRUE,FALSE,NA,NA
"631","RT @foxandfriends: FOX NEWS ALERT: Tropical Storm #Irma forms in the Atlantic as #Harvey becomes a tropical depression | @JaniceDean https:…",FALSE,0,NA,2017-09-01 02:12:03,FALSE,NA,"903440286034018304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","timeIwatch",128,TRUE,FALSE,NA,NA
"632","RT @KEYTNC3Alan: #Harvey remains a tropical depression this evening, located south of #Memphis. Heavy rain to spread northeastward tonight.…",FALSE,0,NA,2017-09-01 02:09:04,FALSE,NA,"903439535035498500",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SbVglhm26",2,TRUE,FALSE,NA,NA
"633","RT @OldLinePatriot: Donald Trump donates $1M to Hurricane Harvey relief https://t.co/VTPx9qhED4 via @upi",FALSE,0,NA,2017-09-01 02:08:38,FALSE,NA,"903439426034028544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TEXASDENNY",5,TRUE,FALSE,NA,NA
"634","Rotterdam Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https://t.co/oMktRHqNcc",FALSE,0,NA,2017-09-01 02:06:13,FALSE,NA,"903438814420533248",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","wxrotterdam",0,FALSE,FALSE,NA,NA
"635","Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/KV5wzbndJG https://t.co/EzZspMSzyr",FALSE,2,NA,2017-09-01 02:05:09,FALSE,NA,"903438549265076224",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","koat7news",1,FALSE,FALSE,NA,NA
"636","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 02:01:21,FALSE,NA,"903437589914546177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","donnagiulietta5",31,TRUE,FALSE,NA,NA
"637","Door-to-door checks in Houston following Harvey storm nearly complete https://t.co/o2kQ7IyZCC https://t.co/Xjp45WY6cd",FALSE,1,NA,2017-09-01 02:01:06,FALSE,NA,"903437527528460289",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","WISN12News",0,FALSE,FALSE,NA,NA
"638","Groningen Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https://t.co/Wogac1w9hy",FALSE,0,NA,2017-09-01 01:58:57,FALSE,NA,"903436987650236416",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","wxgroningen",0,FALSE,FALSE,NA,NA
"639","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 46: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-09-01 01:58:20,FALSE,NA,"903436832838385664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tates5a",40,TRUE,FALSE,NA,NA
"640","RT @ELCALDR: Harvey weakens, leaves Houston facing 'weeks and months' of recovery https://t.co/HomGdMt9Mt",FALSE,0,NA,2017-09-01 01:56:50,FALSE,NA,"903436455514710016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alexis11King",2,TRUE,FALSE,NA,NA
"641","Tropical Depression Harvey is now in Memphis and it is coming down hard in this ULM-Memphis game https://t.co/vpExiRAwWQ",FALSE,0,NA,2017-09-01 01:56:14,FALSE,NA,"903436301730406401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RPMSports18",0,FALSE,FALSE,NA,NA
"642","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 01:53:36,FALSE,NA,"903435641316229121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","camposalberto90",31,TRUE,FALSE,NA,NA
"643","Maastricht Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https://t.co/aCNAArKyWN",FALSE,0,NA,2017-09-01 01:53:21,FALSE,NA,"903435576317235200",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","wxmaastricht",0,FALSE,FALSE,NA,NA
"644","Death toll from Harvey rises to 38
#HurricaneHarvey #Harvey #Texas 
https://t.co/j3uV9yt7ua",FALSE,0,NA,2017-09-01 01:53:08,FALSE,NA,"903435524710567942",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nationstatenews",0,FALSE,FALSE,NA,NA
"645","Now that Harvey has weakened to a tropical depression, we now turn attention to Hurricane Irma out in the open... https://t.co/8AJdvSk7jZ",FALSE,0,NA,2017-09-01 01:52:15,FALSE,NA,"903435303305797632",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","billgwx",0,FALSE,FALSE,NA,NA
"646","Could Another Tropical Storm Develop in the Western Gulf of Mexico Next Week?
#Harvey
https://t.co/tW2eOuB6xk https://t.co/0KkOlDnVuJ",FALSE,0,NA,2017-09-01 01:49:26,FALSE,NA,"903434594510413824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","akemor",0,FALSE,FALSE,NA,NA
"647","Eindhoven Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https://t.co/WoHMkALiFF",FALSE,0,NA,2017-09-01 01:46:56,FALSE,NA,"903433963095642113",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","wxeindhoven",0,FALSE,FALSE,NA,NA
"648","RT @OldLinePatriot: Donald Trump donates $1M to Hurricane Harvey relief https://t.co/VTPx9qhED4 via @upi",FALSE,0,NA,2017-09-01 01:46:40,FALSE,NA,"903433895496081410",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheresaLiving16",5,TRUE,FALSE,NA,NA
"649","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 01:44:10,FALSE,NA,"903433265821900800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Destynnee",31,TRUE,FALSE,NA,NA
"650","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 01:43:29,FALSE,NA,"903433093985427456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dakoda_1022",31,TRUE,FALSE,NA,NA
"651","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 01:41:12,FALSE,NA,"903432518564814849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeeNewsDaily",31,TRUE,FALSE,NA,NA
"652","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 01:40:39,FALSE,NA,"903432382736424965",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","delichieuz",31,TRUE,FALSE,NA,NA
"653","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 01:40:34,FALSE,NA,"903432362884829184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","90613m",31,TRUE,FALSE,NA,NA
"654","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 01:40:08,FALSE,NA,"903432250351534080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PokerDame",31,TRUE,FALSE,NA,NA
"655","RT @axios: Harvey weakens to tropical depression as death toll rises to 38 https://t.co/tNMTT1uloK https://t.co/C03gA9uBt5",FALSE,0,NA,2017-09-01 01:39:32,FALSE,NA,"903432099830620162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Digichick40",38,TRUE,FALSE,NA,NA
"656","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 01:39:16,FALSE,NA,"903432032176525313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","carocarocjdl",31,TRUE,FALSE,NA,NA
"657","The hurricane ""Harvey"" has weakened to a tropical depression https://t.co/xmD4e5iDlP https://t.co/iR8WEa6OiE",FALSE,0,NA,2017-09-01 01:38:54,FALSE,NA,"903431943055867904",NA,"<a href=""http://wellnews.us/"" rel=""nofollow"">Wellnewsus</a>","Wellnewsus",0,FALSE,FALSE,NA,NA
"658","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 01:36:49,FALSE,NA,"903431417308348416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leannmarie27",31,TRUE,FALSE,NA,NA
"659","RT @NASAHurricane: Satellite Animation Shows Tropical Depression Harvey Moving Inland  
NOAA's GOES East satellite imagery  Aug. 29 to 31.…",FALSE,0,NA,2017-09-01 01:36:43,FALSE,NA,"903431392255631360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bkuntjoro",53,TRUE,FALSE,NA,NA
"660","As of 8:00 PM on Thursday, August 31st: Although Tropical Depression #Harvey has made its way… https://t.co/ADiaU3RqLr",FALSE,0,NA,2017-09-01 01:34:59,FALSE,NA,"903430957591494657",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MikeB_ldl",0,FALSE,FALSE,NA,NA
"661","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 01:32:31,FALSE,NA,"903430336390017024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndriesNSR",31,TRUE,FALSE,NA,NA
"662","RT @metofficestorms: Recent satellite imagery captures Tropical Depression #Harvey and Tropical Storms #Lidia and #Irma https://t.co/sF2Z0M…",FALSE,0,NA,2017-09-01 01:31:54,FALSE,NA,"903430178436554752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rondo4989",12,TRUE,FALSE,NA,NA
"663","Donald Trump donates $1M to Hurricane Harvey relief https://t.co/VTPx9qhED4 via @upi",FALSE,6,NA,2017-09-01 01:30:37,FALSE,NA,"903429858931482625",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OldLinePatriot",5,FALSE,FALSE,NA,NA
"664","Tropical Depression Harvey continues to move east, bringing heavy rain and flooding to parts of KT and TN. Meg Oliv… https://t.co/6HnKTJdBXk",FALSE,1,NA,2017-09-01 01:30:36,TRUE,NA,"903429851356463104",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","cbsnewspath",0,FALSE,FALSE,NA,NA
"665","Hurricane Harvey weakens to tropical depression https://t.co/Rm2o15m4KA",FALSE,0,NA,2017-09-01 01:30:03,FALSE,NA,"903429715788226563",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","indusage1",0,FALSE,FALSE,NA,NA
"666","#Breaking #Tropical Depression #Harvey has moved inland &amp; is causing #flooding &amp; #Tornadoes in #Mississippi, #Tennessee &amp; #Alabama. #BeSafe",FALSE,0,NA,2017-09-01 01:29:47,FALSE,NA,"903429647676911617",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","mrrsmithuk",0,FALSE,FALSE,NA,NA
"667","@kirstiealley Surviving the tropical depression known as Harvey...",FALSE,0,"kirstiealley",2017-09-01 01:29:39,FALSE,"903077544991260672","903429615682809860","36528126","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Prophotovidtn",0,FALSE,FALSE,NA,NA
"668","RT @NASAHurricane: Satellite Animation Shows Tropical Depression Harvey Moving Inland  
NOAA's GOES East satellite imagery  Aug. 29 to 31.…",FALSE,0,NA,2017-09-01 01:29:12,FALSE,NA,"903429501228507137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Btrflyse",53,TRUE,FALSE,NA,NA
"669","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 01:29:10,FALSE,NA,"903429493699858432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoseannMartora1",31,TRUE,FALSE,NA,NA
"670","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 01:28:38,FALSE,NA,"903429357649014784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bekraus",31,TRUE,FALSE,NA,NA
"671","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 01:27:56,FALSE,NA,"903429182541238272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","simopagliarinI",31,TRUE,FALSE,NA,NA
"672","RT @RT_America: Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t…",FALSE,0,NA,2017-09-01 01:27:50,FALSE,NA,"903429155450101762",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marke789",31,TRUE,FALSE,NA,NA
"673","Tropical Depression Harvey has moved inland &amp; is causing flooding &amp; tornadoes in Mississippi, Tennessee &amp; Alabama https://t.co/Mbp7VjsxQ8",FALSE,23,NA,2017-09-01 01:27:11,FALSE,NA,"903428992493084672",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT_America",31,FALSE,FALSE,NA,NA
